id,lat,lon,tolerance_m
19376,55.52663859,37.50567835,25
19377,55.70411002,37.57853222,5
19378,55.74176283,37.77961189,10
19379,55.80098838,37.47189112,5
19380,55.55120954,37.5273605,50
19381,55.65080218,37.75139065,5
19382,55.98977514,37.15038915,25
19383,55.68010669,37.55351297,5
19384,55.76868771,37.83509511,5
19385,55.86008304,37.57338384,5
19386,55.65362157,37.4021782,5
19387,55.60326388,37.55014136,25
19388,55.71207853,37.66713449,5
19389,55.80369548,37.788057,25
19390,55.79570328,37.69590925,10
19391,55.58100651,37.66645431,5
19392,55.63654555,37.26810824,5
19393,55.70723567,37.8212434,5
19394,55.82508198,37.43520789,5
19395,55.79520498,37.58321649,5
19396,55.75396685,37.62036529,5
19397,55.68159586,37.61257656,5
19398,55.71437757,37.7860413,10
19399,55.80854274,37.50373694,5
19400,55.52464377,37.37443481,5
19401,55.50088219,37.56209141,25
19402,55.68409664,37.92834663,5
19403,55.63390624,37.76294074,5
19404,55.70392298,37.92561568,5
19405,55.86460248,37.49343823,5
19406,55.7216003,37.8274605,25
19407,55.8279722,37.59571531,10
19408,55.538389,37.15686209,5
19409,55.68409664,37.92834663,5
19410,55.68182736,37.59212303,5
19411,55.6337184,37.61395074,5
19412,55.70199695,37.9213963,25
19413,55.71105231,37.39351565,5
19414,55.63268849,37.3257311,5
19415,55.78917358,37.53651367,5
19416,55.85539592,37.52023601,25
19417,55.82144914,37.49099658,5
19418,55.82029485,37.79696383,5
19419,55.68409664,37.92834663,5
19420,55.72669405,37.60930491,10
19421,55.65330119,37.56512764,5
19422,55.60349257,37.36056284,5
19423,55.99207983,37.21387706,10
19424,55.63112303,37.75413275,5
19425,55.74449089,37.86672253,25
19426,55.5430771,37.14377036,5
19427,55.67368419,37.80806893,5
19428,55.86761459,37.5417177,25
19429,55.82026195,37.57035029,5
19430,55.79261847,37.45495912,5
19431,55.62284997,37.4875662,5
19432,55.60882685,37.75718286,5
19433,55.65362157,37.4021782,5
19434,55.96888561,37.1470195,25
19435,55.76466892,37.72811262,5
19436,55.76612861,37.74044292,5
19437,55.76008491,37.52061801,25
19438,55.65399982,37.59161988,5
19439,55.63570593,37.28844562,25
19440,55.54569045,37.54598574,10
19441,55.8399868,37.37754066,5
19442,55.81711446,37.69313375,5
19443,55.63244961,37.32262553,5
19444,55.8275344,37.75119993,10
19445,55.63130432,37.32309478,5
19446,55.86417089,37.54128011,25
19447,55.68968922,37.46947321,5
19448,55.75396685,37.62036529,5
19449,55.69731046,37.74900629,5
19450,55.56683835,37.47638248,5
19451,55.7122073,37.7492119,5
19452,55.63268849,37.3257311,5
19453,55.90077631,37.61394403,5
19454,55.6726239,37.75836497,5
19455,55.70222109,37.76591714,5
19456,55.64780796,37.65566696,10
19457,55.8603916,37.46914421,5
19458,55.71597895,37.79757715,10
19459,55.840435,37.36652248,5
19460,55.83889286,37.36355576,10
19461,55.57624005,37.65734717,5
19462,55.81381321,37.78730416,5
19463,55.6088542,37.70045117,10
19464,55.63268849,37.3257311,5
19465,55.70149544,37.76229824,10
19466,55.52564818,37.50405058,25
19467,55.56293739,37.46840823,5
19468,55.80410797,37.76108976,10
19469,55.68862623,37.6875237,5
19470,55.82513274,37.62883677,5
19471,55.72790612,37.63527012,5
19472,55.60070396,37.65889529,5
19473,55.56989257,37.47687402,5
19474,55.68694745,37.7272263,25
19475,55.64803123,37.61215023,5
19476,55.55120954,37.5273605,50
19477,55.816471,37.70962746,25
19478,55.96346059,37.18249635,10
19479,55.63130432,37.32309478,5
19480,55.80898802,37.58209762,10
19481,55.70199695,37.9213963,25
19482,55.63159961,37.32198613,5
19483,55.47298548,37.29186806,10
19484,55.63268849,37.3257311,5
19485,55.62022865,37.69854761,5
19486,55.68582417,37.57200505,5
19487,55.6315246,37.32443667,5
19488,55.97820635,37.15662903,10
19489,55.62206146,37.47486803,5
19490,55.5515704,37.56943343,25
19491,56.00350578,37.19180115,25
19492,55.68409664,37.92834663,5
19493,55.70800895,37.46227123,10
19494,55.63570593,37.28844562,25
19495,55.65484163,37.61085039,5
19496,55.57084586,37.47434388,5
19497,55.70199695,37.9213963,25
19498,55.63654555,37.26810824,5
19499,55.7558595,37.82682172,10
19500,55.88196595,37.64773508,10
19501,55.81294492,37.56392092,25
19502,55.59068058,37.54530416,10
19503,55.74718677,37.78038148,5
19504,55.63268849,37.3257311,5
19505,55.67232052,37.57174631,10
19506,55.78987482,37.73919285,25
19507,55.63268849,37.3257311,5
19508,55.83912486,37.37232387,5
19509,55.65953919,37.50888487,5
19510,55.85985464,37.59041587,25
19511,55.73910086,37.43470422,5
19512,55.69213641,37.75449186,5
19513,55.74567472,37.67751979,10
19514,55.73230009,37.84879033,10
19515,55.61497552,37.7250637,5
19516,55.72394309,37.44710065,5
19517,55.68159586,37.61257656,5
19518,55.7952382,37.40259639,25
19519,55.63691625,37.51392155,25
19520,55.62701641,37.7140515,5
19521,55.62647183,37.59805881,5
19522,55.77274054,37.47840308,5
19523,55.63244961,37.32262553,5
19524,55.63654555,37.26810824,5
19525,55.5907106,37.54123261,25
19526,55.55483084,37.32078289,5
19527,55.62265165,37.30249793,5
19528,55.77951149,37.71772052,25
19529,55.70487514,37.84410363,25
19530,55.6140677,37.71386644,5
19531,55.89961469,37.56966183,5
19532,55.75396685,37.62036529,5
19533,55.66918286,37.76700729,10
19534,55.78885008,37.79727948,25
19535,55.57268042,37.47544581,5
19536,55.84511652,37.36570181,5
19537,55.81893209,37.58614792,10
19538,55.66876558,37.77474425,10
19539,55.64643142,37.59901655,10
19540,55.69213641,37.75449186,5
19541,55.6648796,37.76833038,25
19542,55.68672055,37.68974741,5
19543,55.68185317,37.45202884,10
19544,55.75666398,37.67299387,5
19545,55.52464377,37.37443481,5
19546,55.70392298,37.92561568,5
19547,55.68789037,37.68041547,5
19548,55.6049549,37.59870152,10
19549,55.52733618,37.20167942,25
19550,55.55263244,37.33813155,25
19551,55.65517156,37.56675173,5
19552,55.77437522,37.54734472,5
19553,55.50481743,36.92226193,50
19554,55.78917358,37.53651367,5
19555,55.60370931,37.34452435,25
19556,55.77606153,37.74558791,25
19557,55.63159961,37.32198613,5
19558,55.88379706,37.64511698,10
19559,55.88016584,37.68314901,5
19560,55.70851388,37.74754035,5
19561,55.9678684,37.17583161,10
19562,55.62746462,37.58993719,5
19563,55.62518529,37.65647875,5
19564,55.57436751,37.47390007,5
19565,55.84512404,37.36375115,5
19566,55.55055971,37.32249761,10
19567,55.72667175,37.65411432,5
19568,55.68047067,37.63924473,5
19569,55.77561258,37.55064074,5
19570,55.96731485,37.17576206,10
19571,55.69090291,37.60929747,5
19572,55.71426681,37.67091684,5
19573,55.52464377,37.37443481,5
19574,55.57436751,37.47390007,5
19575,55.52464377,37.37443481,5
19576,55.85933228,37.51670426,25
19577,55.72168723,37.66293546,5
19578,55.72253909,37.79064724,5
19579,55.50481743,36.92226193,50
19580,55.80036093,37.83202444,10
19581,55.6271362,37.60117179,10
19582,55.68159586,37.61257656,5
19583,55.6304339,37.61382467,5
19584,55.68409664,37.92834663,5
19585,55.6315246,37.32443667,5
19586,55.56293739,37.46840823,5
19587,55.86307977,37.49662668,5
19588,55.83086146,37.44565498,5
19589,55.63261904,37.65558292,5
19590,55.56928736,37.47700383,5
19591,55.51235336,37.5653576,25
19592,55.78917358,37.53651367,5
19593,55.63268849,37.3257311,5
19594,55.59034463,37.60029528,5
19595,55.69579266,37.73963294,5
19596,55.80192362,37.39224665,5
19597,55.7004718,37.82710807,10
19598,55.67429053,37.57780499,5
19599,55.87658062,37.51702842,5
19600,55.63764033,37.68360416,5
19601,55.63130432,37.32309478,5
19602,55.56831682,37.47238909,5
19603,55.82549034,37.81632627,10
19604,55.50481743,36.92226193,50
19605,55.80889032,37.73217238,10
19606,55.90682891,37.55535245,25
19607,55.67080764,37.59875792,5
19608,55.77946043,37.51506591,5
19609,55.88459744,37.53781561,5
19610,55.57133755,37.32069958,10
19611,55.52464377,37.37443481,5
19612,55.54230612,37.57529768,10
19613,55.77035115,37.82718671,5
19614,55.98351583,37.1495538,25
19615,55.76951065,37.72899471,5
19616,55.5159008,37.36908362,5
19617,55.8399868,37.37754066,5
19618,55.81196616,37.52793268,5
19619,55.68843695,37.85096424,10
19620,55.6577262,37.51757541,10
19621,55.58350154,37.65540009,5
19622,55.57725293,37.56852458,10
19623,55.58419512,37.65189381,5
19624,55.71293063,37.89377237,10
19625,55.52564818,37.50405058,25
19626,55.68409664,37.92834663,5
19627,55.76248537,37.83620967,5
19628,55.7222057,37.78501405,10
19629,55.76444466,37.49310813,10
19630,55.83897261,37.58213833,5
19631,55.79184104,37.7837672,5
19632,55.82646821,37.75264754,10
19633,55.85983629,37.43865155,10
19634,55.80904402,37.80622292,25
19635,55.63268849,37.3257311,5
19636,55.77705456,37.82903164,5
19637,55.78917358,37.53651367,5
19638,55.71019759,37.64052603,10
19639,55.68409664,37.92834663,5
19640,55.81637583,37.70624112,5
19641,55.82761961,37.58346113,10
19642,55.82439214,37.8109892,10
19643,55.84394314,37.54825328,10
19644,55.70199695,37.9213963,25
19645,55.56293739,37.46840823,5
19646,55.63268849,37.3257311,5
19647,55.82016206,37.80519698,25
19648,55.65362157,37.4021782,5
19649,55.65362157,37.4021782,5
19650,55.67987071,37.75850792,10
19651,55.63268849,37.3257311,5
19652,55.57340679,37.47417348,5
19653,55.63268849,37.3257311,5
19654,55.56293739,37.46840823,5
19655,55.81258876,37.59306384,5
19656,55.75954071,37.57854741,10
19657,55.78784631,37.63224776,10
19658,55.85398927,37.44888254,10
19659,55.96490975,37.18089695,10
19660,55.68409664,37.92834663,5
19661,55.70210752,37.84693939,10
19662,55.63130432,37.32309478,5
19663,55.68409664,37.92834663,5
19664,55.6315246,37.32443667,5
19665,55.63268849,37.3257311,5
19666,55.62590282,37.48990824,5
19667,55.60223126,37.51735604,10
19668,55.80606776,37.70896174,25
19669,55.71331392,37.39478753,5
19670,55.53875203,37.53772831,50
19671,55.70241623,37.92262771,25
19672,55.98282243,37.18628848,50
19673,55.80928906,37.48171153,5
19674,55.8399868,37.37754066,5
19675,55.66048578,37.7727449,10
19676,55.82022296,37.70052939,5
19677,55.96263833,37.18328904,10
19678,55.63937847,37.54361683,5
19679,55.63268849,37.3257311,5
19680,55.70182627,37.92906184,25
19681,55.64710034,37.55171917,5
19682,55.66841073,37.77856785,25
19683,55.44085611,37.33208348,10
19684,55.76547324,37.82639058,5
19685,55.6398195,37.77268014,10
19686,55.71452113,37.75095498,5
19687,55.6526719,37.60366026,5
19688,55.65834043,37.77077904,10
19689,55.67668031,37.663252,10
19690,55.85486856,37.3621034,5
19691,55.77441874,37.76435963,25
19692,55.56654808,37.47774455,5
19693,55.61221919,37.73079614,10
19694,55.78156366,37.56890951,5
19695,55.63148444,37.51387248,25
19696,55.81107962,37.49464634,5
19697,55.62331632,37.7021455,5
19698,55.69213641,37.75449186,5
19699,55.69213641,37.75449186,5
19700,55.71261233,37.89840669,10
19701,55.89451147,37.58452553,25
19702,55.70681766,37.51805727,5
19703,55.7096561,37.67607417,5
19704,55.7756411,37.73295403,25
19705,55.68409664,37.92834663,5
19706,55.47280731,37.53868752,10
19707,55.78154834,37.48139842,10
19708,55.88730694,37.52233157,5
19709,55.68910729,37.57943795,5
19710,55.52653038,37.43961909,5
19711,55.75568581,37.5937382,10
19712,55.93263382,37.55617425,25
19713,55.87813896,37.64894652,10
19714,56.00561708,37.20247544,25
19715,55.67323686,37.81184803,5
19716,55.86443691,37.43319889,5
19717,55.7873956,37.73846434,25
19718,56.00691278,37.20166516,25
19719,55.8046248,37.50898239,5
19720,55.77417474,37.53655676,5
19721,55.75396685,37.62036529,5
19722,55.72141843,37.78355868,5
19723,55.70328967,37.92808057,5
19724,55.78147581,37.45387697,10
19725,55.57268042,37.47544581,5
19726,55.64789114,37.65816469,5
19727,55.52464377,37.37443481,5
19728,55.77107321,37.83057833,5
19729,55.71945712,37.40118099,5
19730,55.79809405,37.49080161,5
19731,55.82022296,37.70052939,5
19732,55.53982599,37.50850832,25
19733,55.68066804,37.72316218,25
19734,55.70308767,37.67685933,5
19735,55.67232052,37.57174631,10
19736,55.69367607,37.53214343,5
19737,55.99278367,37.25955612,5
19738,55.59887202,37.60230633,5
19739,55.98242841,37.18857894,25
19740,55.84889716,37.58746413,5
19741,55.50011875,37.5377145,10
19742,55.68920737,37.57082499,5
19743,55.69213641,37.75449186,5
19744,55.78644084,37.46249906,10
19745,55.56928736,37.47700383,5
19746,55.56293739,37.46840823,5
19747,55.82233083,37.58817916,10
19748,55.77761247,37.68687429,5
19749,55.80932974,37.41225292,10
19750,55.5502303,37.32153599,10
19751,55.79998673,37.82866862,10
19752,55.80402208,37.74604831,10
19753,55.63696089,37.34380049,25
19754,55.75396685,37.62036529,5
19755,55.90148873,37.58214311,25
19756,55.56966068,37.48138965,5
19757,55.60370931,37.34452435,25
19758,55.50631578,37.23617096,5
19759,55.50481743,36.92226193,50
19760,55.64411047,37.34971048,5
19761,55.86094433,37.5152573,25
19762,55.68409664,37.92834663,5
19763,55.6032532,37.58191484,25
19764,55.71697426,37.62365622,5
19765,55.63130432,37.32309478,5
19766,55.80988824,37.49223075,5
19767,55.76244182,37.79326171,5
19768,55.57393394,37.47382646,5
19769,55.73739128,37.67684357,5
19770,55.82224039,37.81082172,25
19771,55.52464377,37.37443481,5
19772,56.00261793,37.20877977,25
19773,55.70485716,37.67660469,5
19774,55.77364869,37.68736422,10
19775,55.88661657,37.6475859,10
19776,55.79860854,37.82461847,10
19777,55.89684339,37.60129952,5
19778,55.88642976,37.66541912,5
19779,55.97820635,37.15662903,10
19780,55.64580423,37.34232382,10
19781,55.89779982,37.62664275,5
19782,55.70948409,37.89077189,10
19783,55.70241623,37.92262771,25
19784,55.60326388,37.55014136,25
19785,55.52733618,37.20167942,25
19786,55.69389842,37.46893543,10
19787,55.70199695,37.9213963,25
19788,55.78917358,37.53651367,5
19789,55.6315246,37.32443667,5
19790,55.71244362,37.75810499,5
19791,55.70010483,37.78346751,5
19792,55.68619546,37.5963154,5
19793,55.57268042,37.47544581,5
19794,55.79588841,37.60818703,5
19795,55.56784806,37.47866417,5
19796,55.5502303,37.32153599,10
19797,55.97472777,37.15878405,10
19798,55.79410758,37.63316797,10
19799,55.88401188,37.53599023,25
19800,55.59737537,37.58177683,10
19801,55.82922906,37.52220357,5
19802,55.83449119,37.50524563,5
19803,55.75124981,37.83030936,5
19804,55.84225303,37.37323548,5
19805,55.85502476,37.42945616,10
19806,55.62061376,37.59042793,5
19807,55.6315246,37.32443667,5
19808,55.6315246,37.32443667,5
19809,55.63130432,37.32309478,5
19810,55.87401448,37.49726278,25
19811,55.68409664,37.92834663,5
19812,55.90682891,37.55535245,25
19813,56.00318754,37.20370634,25
19814,55.63268849,37.3257311,5
19815,55.50481743,36.92226193,50
19816,55.85518294,37.34854639,5
19817,55.70775273,37.81701225,5
19818,55.70300188,37.47347075,5
19819,55.63356976,37.33098278,10
19820,55.72913467,37.610841,10
19821,55.6315246,37.32443667,5
19822,55.56293739,37.46840823,5
19823,55.60904501,37.3680218,5
19824,55.60370931,37.34452435,25
19825,55.57933094,37.66477692,5
19826,55.55878142,37.37004406,10
19827,55.6315246,37.32443667,5
19828,55.66210257,37.76621382,10
19829,55.89374697,37.52891191,25
19830,55.75396685,37.62036529,5
19831,55.96696828,37.15497706,10
19832,55.59773899,37.5980448,10
19833,55.76186104,37.71735971,5
19834,55.77483548,37.46769664,10
19835,55.52801467,37.43872406,5
19836,55.66798649,37.54522741,5
19837,55.79906188,37.80634508,5
19838,55.5264011,37.44029083,5
19839,55.78644084,37.46249906,10
19840,55.61089113,37.60798758,5
19841,55.57133755,37.32069958,10
19842,55.7775659,37.57997676,5
19843,55.66153047,37.59965166,5
19844,55.86175751,37.55489143,25
19845,55.50313412,37.5351099,5
19846,55.57268042,37.47544581,5
19847,56.00287155,37.19731214,10
19848,55.59596454,37.44784544,5
19849,55.63654555,37.26810824,5
19850,55.69692267,37.8192807,5
19851,55.63397129,37.77197897,5
19852,55.70182627,37.92906184,25
19853,55.60638099,37.70758314,5
19854,55.85644806,37.61345561,5
19855,55.57875972,37.64095301,5
19856,55.75396685,37.62036529,5
19857,55.65325027,37.59168514,5
19858,55.73189939,37.82495511,10
19859,55.6651554,37.74570644,10
19860,55.54727546,37.54336445,50
19861,55.85811882,37.66658689,5
19862,55.52430388,37.50325797,25
19863,55.73835768,37.85738836,10
19864,55.72670301,37.45650054,5
19865,55.65845448,37.58462258,10
19866,55.74726763,37.76147893,5
19867,55.9678684,37.17583161,10
19868,55.63356976,37.33098278,10
19869,55.57241855,37.47943231,5
19870,55.69793063,37.66600783,5
19871,55.62658009,37.61197176,5
19872,55.81696189,37.66385473,25
19873,55.70081175,37.84285802,10
19874,55.81870716,37.70187502,5
19875,55.68338018,37.59988293,5
19876,55.7196931,37.59677751,10
19877,55.70387356,37.68621981,5
19878,55.6315246,37.32443667,5
19879,55.63669159,37.60464653,5
19880,55.65362157,37.4021782,5
19881,55.81127685,37.57620499,5
19882,55.72831774,37.42207037,5
19883,55.691623,37.45218811,25
19884,55.90966405,37.38949918,5
19885,55.69213641,37.75449186,5
19886,55.70124495,37.91585309,25
19887,55.52464377,37.37443481,5
19888,55.75396685,37.62036529,5
19889,55.70733042,37.79203059,10
19890,55.65246791,37.42940615,25
19891,55.69625289,37.80487044,10
19892,55.80887146,37.39578416,10
19893,55.96490975,37.18089695,10
19894,55.65362157,37.4021782,5
19895,55.74885283,37.79893224,10
19896,55.64999013,37.49014923,10
19897,55.75966811,37.53810033,10
19898,55.63386871,37.80151443,10
19899,55.48686143,37.30706791,5
19900,55.89733327,37.54515907,25
19901,55.82737515,37.75507447,10
19902,55.64030615,37.36867704,25
19903,55.71158656,37.88026597,10
19904,55.70199695,37.9213963,25
19905,55.56928736,37.47700383,5
19906,55.57791864,37.57176109,25
19907,55.60904501,37.3680218,5
19908,55.78499568,37.46813144,10
19909,55.75396685,37.62036529,5
19910,55.67308521,37.46244401,25
19911,55.65246791,37.42940615,25
19912,55.84831436,37.51083345,5
19913,55.70199695,37.9213963,25
19914,56.00287155,37.19731214,10
19915,55.60594651,37.58049258,10
19916,55.74388915,37.82579305,10
19917,55.71899607,37.82612734,5
19918,55.84246752,37.43203601,5
19919,55.70199695,37.9213963,25
19920,55.79833337,37.70404283,10
19921,55.71979621,37.82501266,10
19922,55.63268849,37.3257311,5
19923,55.83016754,37.75821424,10
19924,55.970914,37.16639896,10
19925,55.6315246,37.32443667,5
19926,55.63268849,37.3257311,5
19927,55.5430771,37.14377036,5
19928,55.52801467,37.43872406,5
19929,55.82416176,37.59914707,10
19930,55.70392298,37.92561568,5
19931,55.85424965,37.49781408,5
19932,55.84908829,37.35072372,5
19933,55.65130518,37.42590812,25
19934,55.86458607,37.4955533,5
19935,55.86746693,37.52679209,5
19936,55.81655273,37.56985212,10
19937,55.72621144,37.6078146,10
19938,55.8275056,37.74875772,10
19939,55.68042614,37.77706264,5
19940,55.80223672,37.78666767,25
19941,55.5816521,37.68516487,5
19942,55.69213641,37.75449186,5
19943,55.68409664,37.92834663,5
19944,55.80923494,37.63602389,25
19945,55.49920365,37.53771446,10
19946,55.69213641,37.75449186,5
19947,55.63722578,37.76828391,5
19948,55.68409664,37.92834663,5
19949,55.57128146,37.47256308,5
19950,55.64239392,37.77063658,10
19951,55.60305415,37.59667619,5
19952,55.88029326,37.49645824,25
19953,55.82549034,37.81632627,10
19954,55.57436751,37.47390007,5
19955,55.68409664,37.92834663,5
19956,55.50284685,37.59241342,5
19957,55.78899104,37.80081048,25
19958,55.75396685,37.62036529,5
19959,55.79371839,37.5262772,5
19960,55.96303867,37.1516455,10
19961,55.60370931,37.34452435,25
19962,55.97480719,37.15470524,5
19963,55.56538833,37.57523735,5
19964,55.70199695,37.9213963,25
19965,55.70392298,37.92561568,5
19966,55.50127789,37.57284392,25
19967,55.68409664,37.92834663,5
19968,55.79929336,37.56219411,5
19969,55.68409664,37.92834663,5
19970,55.57133755,37.32069958,10
19971,55.62951641,37.7980088,25
19972,55.70392298,37.92561568,5
19973,55.85434175,37.47223871,10
19974,55.57436751,37.47390007,5
19975,55.7013702,37.86767561,25
19976,55.63268849,37.3257311,5
19977,55.81894019,37.65877989,5
19978,55.62689769,37.34344538,10
19979,55.61242525,37.53162123,10
19980,55.71316972,37.88243253,10
19981,55.80691074,37.5303248,10
19982,55.63268849,37.3257311,5
19983,55.85502476,37.42945616,10
19984,55.67900274,37.45217502,10
19985,55.88029326,37.49645824,25
19986,55.72032926,37.7904381,10
19987,55.65819203,37.4845177,5
19988,55.6315246,37.32443667,5
19989,55.63960168,37.51240327,25
19990,55.59599191,37.65957958,5
19991,55.78972646,37.73987434,25
19992,55.65362157,37.4021782,5
19993,55.5502303,37.32153599,10
19994,55.88029326,37.49645824,25
19995,55.49920365,37.53771446,10
19996,55.56966068,37.48138965,5
19997,55.79861592,37.40998045,10
19998,55.69026914,37.58645582,5
19999,55.67453061,37.60295751,5
20000,55.49920365,37.53771446,10
20001,55.85509615,37.56486042,25
20002,55.82549034,37.81632627,10
20003,55.76203413,37.41051242,25
20004,55.87128549,37.58794995,10
20005,55.65778049,37.70671236,5
20006,55.58846997,37.65888775,5
20007,55.61628596,37.28744862,5
20008,55.65246791,37.42940615,25
20009,55.63356976,37.33098278,10
20010,55.57133755,37.32069958,10
20011,55.88029326,37.49645824,25
20012,55.63244961,37.32262553,5
20013,55.74336235,37.67367994,10
20014,55.73720674,37.521273,5
20015,55.67773354,37.5192034,5
20016,55.79720906,37.69736324,10
20017,55.50097473,37.56400306,25
20018,55.96490975,37.18089695,10
20019,55.81269285,37.71113946,25
20020,55.71039974,37.40752946,5
20021,55.64216407,37.34587908,5
20022,55.88945649,37.67691002,5
20023,55.5768593,37.57948746,5
20024,55.87832622,37.71522417,5
20025,55.47563075,37.30078033,25
20026,55.86859756,37.64244863,10
20027,55.87315538,37.58842196,25
20028,55.75396685,37.62036529,5
20029,55.65718805,37.58346931,10
20030,55.8233526,37.74999678,10
20031,55.5502303,37.32153599,10
20032,55.70494224,37.51307098,5
20033,55.57084586,37.47434388,5
20034,55.68409664,37.92834663,5
20035,55.85083275,37.3612823,5
20036,55.63713795,37.72550404,5
20037,55.52766307,37.44173028,5
20038,55.63356976,37.33098278,10
20039,55.70084319,37.6222025,10
20040,55.60488668,37.35745621,5
20041,55.70392298,37.92561568,5
20042,55.50481743,36.92226193,50
20043,55.59664426,37.53449289,5
20044,55.52663595,37.50298876,25
20045,55.97164939,37.1544306,10
20046,55.63454433,37.4877392,5
20047,55.8275811,37.76673686,10
20048,55.63130432,37.32309478,5
20049,55.63244961,37.32262553,5
20050,55.84165952,37.53071815,25
20051,55.56293739,37.46840823,5
20052,55.54955554,37.32544409,5
20053,55.79778455,37.54670428,5
20054,55.75396685,37.62036529,5
20055,55.86417089,37.54128011,25
20056,55.60288663,37.45081958,5
20057,55.7740838,37.64359753,5
20058,55.56656866,37.56289776,10
20059,55.79881618,37.40912864,5
20060,55.84225303,37.37323548,5
20061,55.68504105,37.72400101,25
20062,55.96490975,37.18089695,10
20063,55.7795418,37.46692724,10
20064,55.84512404,37.36375115,5
20065,55.65203683,37.61729266,5
20066,55.82438448,37.82252148,25
20067,55.72071025,37.51438698,10
20068,55.6966004,37.61360374,10
20069,55.73575481,37.8468626,10
20070,55.78917358,37.53651367,5
20071,55.63654555,37.26810824,5
20072,55.74641381,37.72093517,5
20073,55.83429974,37.44813503,5
20074,55.70137946,37.74708792,10
20075,55.64028354,37.61352848,5
20076,55.65247656,37.76633337,10
20077,55.75957312,37.78653808,5
20078,55.71259264,37.78751982,5
20079,55.85378049,37.41591754,10
20080,55.65484174,37.61003419,5
20081,55.56989257,37.47687402,5
20082,55.73759157,37.67583355,5
20083,55.61803162,37.71166706,5
20084,55.67510973,37.80625289,5
20085,55.74338355,37.48845123,10
20086,55.77755329,37.68424466,5
20087,55.76231919,37.54832312,5
20088,55.86117594,37.57366117,5
20089,55.63654555,37.26810824,5
20090,55.74984259,37.40505026,5
20091,55.56989257,37.47687402,5
20092,55.79669384,37.76900914,25
20093,55.63435726,37.60015458,5
20094,55.75212318,37.80436677,5
20095,55.63268849,37.3257311,5
20096,55.50481743,36.92226193,50
20097,55.57510951,37.57368938,25
20098,55.71387893,37.73078428,10
20099,55.91305868,37.55173607,50
20100,55.6140677,37.71386644,5
20101,55.50481743,36.92226193,50
20102,55.68409664,37.92834663,5
20103,55.63184977,37.60319774,5
20104,55.73419489,37.58478015,5
20105,55.78200672,37.45121021,10
20106,55.76777223,37.55557741,5
20107,55.71331392,37.39478753,5
20108,55.65203208,37.72209446,5
20109,55.65492639,37.40742935,10
20110,55.79185706,37.48887189,5
20111,55.8399868,37.37754066,5
20112,55.80410423,37.77643477,25
20113,55.57084586,37.47434388,5
20114,55.62327063,37.60064628,10
20115,55.50481743,36.92226193,50
20116,55.68667409,37.72595705,25
20117,55.90254226,37.5834446,25
20118,55.50490475,37.53517623,5
20119,55.80080499,37.80456267,5
20120,55.68409664,37.92834663,5
20121,55.56683835,37.47638248,5
20122,55.65933031,37.51871531,5
20123,56.00168089,37.20541152,5
20124,55.5977397,37.60466173,5
20125,55.85361662,37.61036845,5
20126,55.68479535,37.75179276,5
20127,56.00031433,37.21116694,25
20128,55.74939424,37.79772546,5
20129,55.62689769,37.34344538,10
20130,55.87674006,37.6472612,10
20131,55.72608105,37.46774118,5
20132,55.81340018,37.72879166,10
20133,55.65246791,37.42940615,25
20134,55.81499883,37.64571152,5
20135,55.72920154,37.45468459,5
20136,55.8568228,37.4966672,5
20137,55.83839669,37.4571569,5
20138,55.69880265,37.56205532,10
20139,55.70392298,37.92561568,5
20140,55.81153492,37.52784962,5
20141,55.80111791,37.70369465,25
20142,55.63390624,37.76294074,5
20143,55.52464377,37.37443481,5
20144,55.74227363,37.70669277,5
20145,55.78431715,37.58739,5
20146,55.54906372,37.32306922,10
20147,55.6315246,37.32443667,5
20148,55.8642538,37.55638618,25
20149,55.65173473,37.59237728,5
20150,55.66962845,37.56938592,10
20151,55.65362157,37.4021782,5
20152,55.85888511,37.42452576,25
20153,55.85648447,37.51284988,25
20154,55.8961891,37.59157982,5
20155,55.85413778,37.61331557,5
20156,55.83897609,37.5279775,25
20157,55.66086396,37.7633828,10
20158,55.85021241,37.63899895,10
20159,55.5502303,37.32153599,10
20160,55.6690926,37.44827233,25
20161,55.64843229,37.33453303,25
20162,55.58140108,37.6676989,5
20163,55.55878142,37.37004406,10
20164,55.68727023,37.72840299,25
20165,55.57436751,37.47390007,5
20166,55.55071288,37.55258249,5
20167,55.69389842,37.46893543,10
20168,55.66566232,37.57405447,5
20169,55.84809699,37.4447724,10
20170,55.6315246,37.32443667,5
20171,55.64789114,37.65816469,5
20172,55.75396685,37.62036529,5
20173,55.68522418,37.68638406,5
20174,55.86380875,37.62487405,5
20175,55.7845109,37.63883841,5
20176,55.71542041,37.7355458,5
20177,55.62365896,37.30564334,5
20178,55.52430388,37.50325797,25
20179,55.88029326,37.49645824,25
20180,55.69126947,37.55970616,5
20181,55.9678684,37.17583161,10
20182,55.65362157,37.4021782,5
20183,55.73903627,37.49303533,5
20184,55.76739317,37.65207341,5
20185,55.86901944,37.68271186,5
20186,55.61834827,37.69788021,25
20187,55.73503844,37.82244468,10
20188,55.52733618,37.20167942,25
20189,55.76707393,37.73897874,5
20190,55.70392298,37.92561568,5
20191,55.84738333,37.44760927,5
20192,55.68409664,37.92834663,5
20193,55.69213641,37.75449186,5
20194,55.70392298,37.92561568,5
20195,55.60723403,37.34844009,25
20196,55.61587124,37.71134468,5
20197,55.96490975,37.18089695,10
20198,55.96490975,37.18089695,10
